x0000,y0000
1777575132.6289117,0.1330566406
1777575132.6389117,0.1330566406
1777575132.6489117,0.1330566406
1777575132.6589117,0.1330566406
1777575132.6689117,0.1330566406
1777575132.6789117,0.1330566406
1777575132.6889117,0.1330566406
1777575132.6989117,-0.0446777344
1777575132.7089117,-0.0446777344
1777575132.7189116,-0.0446777344
1777575132.7289116,-0.0446777344
1777575132.7389116,-0.0446777344
1777575132.7489116,-0.0446777344
1777575132.7589116,-0.0446777344
1777575132.7689116,-0.0446777344
1777575132.7789116,-0.0446777344
1777575132.7889116,-0.0446777344
1777575132.7989116,-0.0446777344
1777575132.8089116,-0.0446777344
1777575132.8189118,-0.0446777344
1777575132.8289118,-0.0446777344
1777575132.8389118,-0.0446777344
1777575132.8489118,-0.0446777344
1777575132.8589118,-0.0446777344
1777575132.8689117,-0.0446777344
1777575132.8789117,-0.0446777344
1777575132.8889117,-0.0446777344
1777575132.8989117,-0.1623535156
1777575132.9089117,-0.1623535156
1777575132.9189117,-0.1623535156
1777575132.9289117,-0.1623535156
1777575132.9389117,-0.1623535156
1777575132.9489117,-0.1623535156
1777575132.9589117,-0.1623535156
1777575132.9689116,-0.1623535156
1777575132.9789116,-0.1623535156
1777575132.9889116,-0.1623535156
1777575132.9989116,-0.1623535156
1777575133.0089116,-0.1623535156
1777575133.0189118,-0.1623535156
1777575133.0289118,-0.1623535156
1777575133.0389118,-0.1623535156
1777575133.0489118,-0.1623535156
1777575133.0589118,-0.1623535156
1777575133.0689118,-0.1623535156
1777575133.0789118,-0.1623535156
1777575133.0889118,-0.1623535156
1777575133.0989118,0.0473632812
1777575133.1089118,0.0473632812
1777575133.1189117,0.0473632812
1777575133.1289117,0.0473632812
1777575133.1389117,0.0473632812
1777575133.1489117,0.0473632812
1777575133.1589117,0.0473632812
1777575133.1689117,0.0473632812
1777575133.1789117,0.0473632812
1777575133.1889117,0.0473632812
1777575133.1989117,0.0473632812
1777575133.2089117,0.0473632812
1777575133.218912,0.0473632812
1777575133.2289119,0.0473632812
1777575133.2389119,0.0473632812
1777575133.2489119,0.0473632812
1777575133.2589118,0.0473632812
1777575133.2689118,0.0473632812
1777575133.2789118,0.0473632812
1777575133.2889118,0.0473632812
1777575133.2989118,0.0187988281
1777575133.3089118,0.0187988281
1777575133.3189118,0.0187988281
1777575133.3289118,0.0187988281
1777575133.3389118,0.0187988281
1777575133.3489118,0.0187988281
1777575133.3589118,0.0187988281
1777575133.3689117,0.0187988281
1777575133.3789117,0.0187988281
1777575133.3889117,0.0187988281
1777575133.3989117,0.0187988281
1777575133.4089117,0.0187988281
1777575133.418912,0.0187988281
1777575133.428912,0.0187988281
1777575133.438912,0.0187988281
1777575133.448912,0.0187988281
1777575133.458912,0.0187988281
1777575133.468912,0.0187988281
1777575133.4789119,0.0187988281
1777575133.4889119,0.0187988281
1777575133.4989119,-0.2927246094
1777575133.5089118,-0.2927246094
1777575133.5189118,-0.2927246094
1777575133.5289118,-0.2927246094
1777575133.5389118,-0.2927246094
1777575133.5489118,-0.2927246094
1777575133.5589118,-0.2927246094
1777575133.5689118,-0.2927246094
1777575133.5789118,-0.2927246094
1777575133.5889118,-0.2927246094
1777575133.5989118,-0.2927246094
1777575133.6089118,-0.2927246094
1777575133.618912,-0.2927246094
1777575133.628912,-0.2927246094
1777575133.638912,-0.2927246094
1777575133.648912,-0.2927246094
1777575133.658912,-0.2927246094
1777575133.668912,-0.2927246094
1777575133.678912,-0.2927246094
1777575133.688912,-0.2927246094
1777575133.698912,0.1010742188
1777575133.708912,0.1010742188
1777575133.718912,0.1010742188
1777575133.7289119,0.1010742188
1777575133.7389119,0.1010742188
1777575133.7489119,0.1010742188
1777575133.7589118,0.1010742188
1777575133.7689118,0.1010742188
1777575133.7789118,0.1010742188
1777575133.7889118,0.1010742188
1777575133.7989118,0.1010742188
1777575133.8089118,0.1010742188
1777575133.818912,0.1010742188
1777575133.828912,0.1010742188
1777575133.838912,0.1010742188
1777575133.848912,0.1010742188
1777575133.858912,0.1010742188
1777575133.868912,0.1010742188
1777575133.878912,0.1010742188
1777575133.888912,0.1010742188
1777575133.898912,-0.1791992188
1777575133.908912,-0.1791992188
1777575133.918912,-0.1791992188
1777575133.928912,-0.1791992188
1777575133.938912,-0.1791992188
1777575133.948912,-0.1791992188
1777575133.958912,-0.1791992188
1777575133.968912,-0.1791992188
1777575133.9789119,-0.1791992188
