Command_x,Command_y,Target_x,Target_y
1779989238.961026,0.0000000000,1779989238.961026,0.
1779989239.061026,0.0000000000,1779989239.061026,0.
1779989239.161026,0.0000000000,1779989239.161026,0.
1779989239.2610261,0.0000000000,1779989239.2610261,0.
1779989239.361026,0.0000000000,1779989239.361026,0.
1779989239.461026,0.0000000000,1779989239.461026,0.
1779989239.561026,0.0000000000,1779989239.561026,0.
1779989239.661026,0.0000000000,1779989239.661026,0.
1779989239.7610261,0.0000000000,1779989239.7610261,0.
1779989239.861026,0.0000000000,1779989239.861026,0.
1779989239.961026,0.0000000000,1779989239.961026,0.
1779989240.061026,0.0000000000,1779989240.061026,0.
1779989240.161026,0.0000000000,1779989240.161026,0.
1779989240.2610261,0.0000000000,1779989240.2610261,0.
1779989240.361026,0.0000000000,1779989240.361026,0.
1779989240.461026,0.0000000000,1779989240.461026,0.
1779989240.561026,0.0000000000,1779989240.561026,0.
1779989240.661026,0.0000000000,1779989240.661026,0.
1779989240.7610261,0.0000000000,1779989240.7610261,0.
1779989240.861026,0.0000000000,1779989240.861026,0.
1779989240.961026,0.0000000000,1779989240.961026,0.
1779989241.061026,0.0000000000,1779989241.061026,0.
1779989241.161026,0.0000000000,1779989241.161026,0.
1779989241.2610261,0.0000000000,1779989241.2610261,0.
1779989241.361026,0.0000000000,1779989241.361026,0.
1779989241.461026,0.0000000000,1779989241.461026,0.
1779989241.561026,0.0000000000,1779989241.561026,0.
1779989241.661026,0.0000000000,1779989241.661026,0.
1779989241.7610261,0.0000000000,1779989241.7610261,0.
1779989241.861026,0.0000000000,1779989241.861026,0.
1779989241.961026,0.0000000000,1779989241.961026,0.
1779989242.061026,0.0000000000,1779989242.061026,0.
1779989242.161026,0.0000000000,1779989242.161026,0.
1779989242.2610261,0.0000000000,1779989242.2610261,0.
1779989242.361026,0.0000000000,1779989242.361026,0.
1779989242.461026,0.0000000000,1779989242.461026,0.
1779989242.561026,0.0000000000,1779989242.561026,0.
1779989242.661026,0.0000000000,1779989242.661026,0.
1779989242.7610261,0.0000000000,1779989242.7610261,0.
1779989242.861026,0.0000000000,1779989242.861026,0.
1779989242.961026,0.0000000000,1779989242.961026,0.
1779989243.061026,0.0000000000,1779989243.061026,0.
1779989243.161026,0.0000000000,1779989243.161026,0.
1779989243.2610261,0.0000000000,1779989243.2610261,0.
1779989243.361026,0.0000000000,1779989243.361026,0.
1779989243.461026,0.0000000000,1779989243.461026,0.
1779989243.561026,0.0000000000,1779989243.561026,0.
1779989243.661026,0.0000000000,1779989243.661026,0.
1779989243.7610261,0.0000000000,1779989243.7610261,0.
1779989243.861026,0.0000000000,1779989243.861026,0.
1779989243.961026,0.0000000000,1779989243.961026,0.
1779989244.061026,0.0000000000,1779989244.061026,0.
1779989244.161026,0.0000000000,1779989244.161026,0.
1779989244.2610261,0.0000000000,1779989244.2610261,0.
1779989244.361026,0.0000000000,1779989244.361026,0.
1779989244.461026,0.0000000000,1779989244.461026,0.
1779989244.561026,0.0000000000,1779989244.561026,0.
1779989244.661026,0.0000000000,1779989244.661026,0.
1779989244.7610261,0.0000000000,1779989244.7610261,0.
1779989244.861026,0.0000000000,1779989244.861026,0.
1779989244.961026,0.0000000000,1779989244.961026,0.
1779989245.061026,0.0000000000,1779989245.061026,0.
1779989245.161026,0.0000000000,1779989245.161026,0.
1779989245.2610261,0.0000000000,1779989245.2610261,0.
1779989245.361026,0.0000000000,1779989245.361026,0.
1779989245.461026,0.0000000000,1779989245.461026,0.
1779989245.561026,0.0000000000,1779989245.561026,0.
1779989245.661026,0.0000000000,1779989245.661026,0.
1779989245.7610261,0.0000000000,1779989245.7610261,0.
1779989245.861026,0.0000000000,1779989245.861026,0.
1779989245.961026,0.0000000000,1779989245.961026,0.
1779989246.061026,0.0000000000,1779989246.061026,0.
1779989246.161026,0.0000000000,1779989246.161026,0.
1779989246.2610261,0.0000000000,1779989246.2610261,0.
1779989246.361026,0.0000000000,1779989246.361026,0.
1779989246.461026,0.0000000000,1779989246.461026,0.
1779989246.561026,0.0000000000,1779989246.561026,0.
