L_E_x,L_E_y,L_I_x,L_I_y,L_D_x,L_D_y,R_E_x,R_E_y,R_I_x,R_I_y,R_D_x,R_D_y,A_E_x,A_E_y,A_I_x,A_I_y,A_D_x,A_D_y
1778162111.073019,0.,1778162111.073019,5067.2982531570,1778162111.073019,-33.4241182628,1778162111.073019,-37.8786944071,1778162111.073019,5026.6197178473,1778162111.073019,-52.9613415359,1778162111.073019,-9.4076198185,1778162111.073019,-21.4029405037,1778162111.073019,-2.2925007915
1778162111.1730192,11.4086953206,1778162111.1730192,5069.5272994619,1778162111.1730192,-24.2425128480,1778162111.1730192,-1.3835227761,1778162111.1730192,5026.3494068330,1778162111.1730192,-28.986019887,1778162111.1730192,-7.2634678768,1778162111.1730192,-22.8230381919,1778162111.1730192,-0.9665670911
1778162111.273019,-4.5870476579,1778162111.273019,5069.1828529571,1778162111.273019,-43.1200411821,1778162111.273019,9.6768365773,1778162111.273019,5027.0760487363,1778162111.273019,-11.3581145825,1778162111.273019,-5.6208588115,1778162111.273019,-23.2451699948,1778162111.273019,1.31729124
1778162111.373019,30.8641938487,1778162111.373019,5071.692011917,1778162111.373019,4.7991638957,1778162111.373019,51.8048406026,1778162111.373019,5031.2876316806,1778162111.373019,41.5975128994,1778162111.373019,-5.1058157076,1778162111.373019,-23.6595770015,1778162111.373019,1.8201351632
1778162111.4730191,0.,1778162111.4730191,5071.692011917,1778162111.4730191,-17.7151014241,1778162111.4730191,0.,1778162111.4730191,5031.2876316806,1778162111.4730191,0.4542632379,1778162111.4730191,-6.0147513127,1778162111.4730191,-24.5027937876,1778162111.4730191,0.9897686119
1778162111.573019,15.5430313708,1778162111.573019,5073.078406857,1778162111.573019,1.4818779862,1778162111.573019,-11.5090046958,1778162111.573019,5030.2611019928,1778162111.573019,-12.494558931,1778162111.573019,-7.1928972533,1778162111.573019,-25.1446398539,1778162111.573019,-0.4295065489
1778162111.6730192,39.7856510451,1778162111.6730192,5078.6840437186,1778162111.6730192,18.5397352916,1778162111.6730192,6.7552302291,1778162111.6730192,5031.2128849116,1778162111.6730192,1.7178436003,1778162111.6730192,-8.1625023829,1778162111.6730192,-26.3403510660,1778162111.6730192,-1.0484551972
1778162111.773019,45.704188959,1778162111.773019,5082.7678323357,1778162111.773019,23.3095613891,1778162111.773019,11.8652166096,1778162111.773019,5032.2730890375,1778162111.773019,7.2648726078,1778162111.773019,-8.3319146546,1778162111.773019,-27.0368445154,1778162111.773019,-1.1462718260
1778162111.873019,-20.8627904628,1778162111.873019,5080.8996965459,1778162111.873019,-53.3614374271,1778162111.873019,8.6892319617,1778162111.873019,5033.0511574592,1778162111.873019,2.9915420948,1778162111.873019,-8.4829681546,1778162111.873019,-27.8450935521,1778162111.873019,-1.1901826648
1778162111.9730191,30.9930428476,1778162111.9730191,5085.7490338736,1778162111.9730191,-14.8832382843,1778162111.9730191,-54.7137861757,1778162111.9730191,5024.4903709784,1778162111.9730191,-37.8298139597,1778162111.9730191,-8.0011690872,1778162111.9730191,-29.0586323478,1778162111.9730191,-0.7535020526
1778162112.073019,43.9916646364,1778162112.073019,5089.4499850043,1778162112.073019,2.0560058692,1778162112.073019,20.7445259628,1778162112.073019,5026.2355833654,1778162112.073019,55.6469449356,1778162112.073019,-7.7049350629,1778162112.073019,-29.6625806855,1778162112.073019,-0.3002281446
1778162112.1730192,1.5611266688,1778162112.1730192,5089.7113397829,1778162112.1730192,-23.4942410821,1778162112.1730192,14.7123603607,1778162112.1730192,5028.6986381833,1778162112.1730192,46.4791071645,1778162112.1730192,-4.7047544573,1778162112.1730192,-30.4765519102,1778162112.1730192,1.4638993468
1778162112.273019,34.209133168,1778162112.273019,5093.3026715753,1778162112.273019,9.9539526903,1778162112.273019,-31.3901907114,1778162112.273019,5025.4032355049,1778162112.273019,-2.0835542417,1778162112.273019,-5.0243943640,1778162112.273019,-31.0296405880,1778162112.273019,1.0271406141
1778162112.373019,36.0502312889,1778162112.373019,5096.2947499978,1778162112.373019,11.1768152244,1778162112.373019,-1.7031749130,1778162112.373019,5025.2618784847,1778162112.373019,33.8939341832,1778162112.373019,-3.0370437069,1778162112.373019,-31.2854774964,1778162112.373019,3.2836134451
1778162112.4730191,0.,1778162112.4730191,5096.2947499978,1778162112.4730191,-25.792618344,1778162112.4730191,12.0415412062,1778162112.4730191,5026.4732970022,1778162112.4730191,44.1668352672,1778162112.4730191,-2.0682609737,1778162112.4730191,-31.4665078582,1778162112.4730191,4.0620805348
1778162112.573019,6.0013088115,1778162112.573019,5097.2923125499,1778162112.573019,-19.6029856737,1778162112.573019,55.4507452313,1778162112.573019,5035.6878030207,1778162112.573019,65.8727969290,1778162112.573019,2.3537472583,1778162112.573019,-31.0738238779,1778162112.573019,6.3064236304
1778162112.6730192,8.7936989748,1778162112.6730192,5097.8022713679,1778162112.6730192,-12.8275064191,1778162112.6730192,43.8337747313,1778162112.6730192,5038.2297739386,1778162112.6730192,39.2532004073,1778162112.6730192,3.9539470250,1778162112.6730192,-30.8468196498,1778162112.6730192,8.4630003259
1778162112.773019,32.2518210185,1778162112.773019,5102.6392645104,1778162112.773019,4.0965141459,1778162112.773019,18.7373569801,1778162112.773019,5041.0399572816,1778162112.773019,18.5944334371,1778162112.773019,1.9173603558,1778162112.773019,-30.5582815582,1778162112.773019,6.2633709916
1778162112.873019,18.4191510389,1778162112.873019,5103.799021235,1778162112.873019,-18.2820581824,1778162112.873019,-47.8335386880,1778162112.873019,5038.0281477444,1778162112.873019,-88.9928613552,1778162112.873019,0.,1778162112.873019,-15.2791407791,1778162112.873019,2.5943488617
1778162112.9730191,14.998912982,1778162112.9730191,5105.8270462027,1778162112.9730191,-18.9833997716,1778162112.9730191,-20.7902504687,1778162112.9730191,5035.2170702651,1778162112.9730191,-60.0928196474,1778162112.9730191,-1.2142786034,1778162112.9730191,-15.4428535762,1778162112.9730191,1.4342681171
1778162113.073019,34.4519636999,1778162113.073019,5110.573162744,1778162113.073019,-2.9641297381,1778162113.073019,6.0627467395,1778162113.073019,5036.0522745954,1778162113.073019,-34.5909518142,1778162113.073019,0.,1778162113.073019,-7.7214267881,1778162113.073019,2.1660821006
1778162113.1730192,16.0248213453,1778162113.1730192,5111.5880434764,1778162113.1730192,-31.7639105052,1778162113.1730192,54.5557326291,1778162113.1730192,5039.5073871249,1778162113.1730192,45.4378744540,1778162113.1730192,1.0349893045,1778162113.1730192,-7.6573342898,1778162113.1730192,3.620812799
1778162113.273019,9.3174637746,1778162113.273019,5113.0684992647,1778162113.273019,-32.8088924722,1778162113.273019,-70.2242793316,1778162113.273019,5028.3494228006,1778162113.273019,-37.6380373131,1778162113.273019,1.9656759027,1778162113.273019,-7.3442335320,1778162113.273019,3.8430252882
1778162113.373019,20.4876711905,1778162113.373019,5115.4483183036,1778162113.373019,-19.9116612708,1778162113.373019,-13.7300302889,1778162113.373019,5026.7545630773,1778162113.373019,14.7612507287,1778162113.373019,1.3138719655,1778162113.373019,-7.1906124344,1778162113.373019,2.9012557622
1778162113.4730191,15.9114890661,1778162113.4730191,5117.4766115051,1778162113.4730191,-21.5104037321,1778162113.4730191,12.6869375294,1778162113.4730191,5028.3717921370,1778162113.4730191,34.0088702867,1778162113.4730191,3.8810301345,1778162113.4730191,-6.7594742612,1778162113.4730191,4.922040895
1778162113.573019,16.6620138565,1778162113.573019,5119.4925352986,1778162113.573019,-18.7390395898,1778162113.573019,40.9733486996,1778162113.573019,5033.329197832,1778162113.573019,53.9869249796,1778162113.573019,5.7212849861,1778162113.573019,-6.0074535157,1778162113.573019,5.8298809553
1778162113.6730192,-7.2400391215,1778162113.6730192,5118.5433116016,1778162113.6730192,-35.0960119976,1778162113.6730192,45.2604493035,1778162113.6730192,5039.2632039593,1778162113.6730192,51.8581330409,1778162113.6730192,7.4055032351,1778162113.6730192,-4.9931853730,1778162113.6730192,6.4765956540
1778162113.773019,-21.3873163386,1778162113.773019,5116.8308941570,1778162113.773019,-49.2557176675,1778162113.773019,40.0527354502,1778162113.773019,5042.4700744467,1778162113.773019,40.1680600204,1778162113.773019,7.1859294303,1778162113.773019,-4.4968057211,1778162113.773019,5.5110661156
1778162113.873019,-7.8089027364,1778162113.873019,5115.9393197698,1778162113.873019,-32.4374185356,1778162113.873019,7.8303075201,1778162113.873019,5043.3640977797,1778162113.873019,7.9292255312,1778162113.873019,4.7880322792,1778162113.873019,-3.9010491309,1778162113.873019,3.0327950963
1778162113.9730191,-5.0170275187,1778162113.9730191,5115.3739315228,1778162113.9730191,-26.7162790936,1778162113.9730191,-20.2530804548,1778162113.9730191,5041.0816975158,1778162113.9730191,-17.7837395351,1778162113.9730191,2.3474715088,1778162113.9730191,-3.6210704201,1778162113.9730191,0.6832361186
1778162114.073019,-7.3382646098,1778162114.073019,5114.4159550468,1778162114.073019,-25.822758729,1778162114.073019,-10.8532652011,1778162114.073019,5039.6648646414,1778162114.073019,-8.8048912252,1778162114.073019,0.,1778162114.073019,-1.8105352101,1778162114.073019,-1.3558208443
1778162114.1730192,-9.7110506923,1778162114.1730192,5113.3146370237,1778162114.1730192,-25.3327255549,1778162114.1730192,-52.1137819745,1778162114.1730192,5033.7547130138,1778162114.1730192,-44.3065748581,1778162114.1730192,0.,1778162114.1730192,-0.9052676050,1778162114.1730192,-1.2202387599
1778162114.273019,-29.8807401044,1778162114.273019,5110.4629104738,1778162114.273019,-43.9335006285,1778162114.273019,-38.3610090144,1778162114.273019,5030.0936519771,1778162114.273019,-25.4656072952,1778162114.273019,0.,1778162114.273019,-0.4526338025,1778162114.273019,-1.0982148839
1778162114.373019,10.6600481035,1778162114.373019,5111.7851654647,1778162114.373019,-6.8560801384,1778162114.373019,8.9650276744,1778162114.373019,5031.2056660399,1778162114.373019,15.2350778126,1778162114.373019,0.,1778162114.373019,-0.2263169013,1778162114.373019,-0.9883933955
1778162114.4730191,56.6783091812,1778162114.4730191,5118.5034154869,1778162114.4730191,32.6526919544,1778162114.4730191,35.6114103874,1778162114.4730191,5035.4267880769,1778162114.4730191,36.1917367222,1778162114.4730191,0.,1778162114.4730191,-0.1131584506,1778162114.4730191,-0.8895540559
1778162114.573019,30.3885956788,1778162114.573019,5121.8926139001,1778162114.573019,5.8152568154,1778162114.573019,26.1764037722,1778162114.573019,5038.3461633630,1778162114.573019,24.1127208390,1778162114.573019,0.,1778162114.573019,-0.0565792253,1778162114.573019,-0.8005986503
1778162114.6730192,26.9543501305,1778162114.6730192,5125.9385676775,1778162114.6730192,2.9458192586,1778162114.6730192,-11.4513891163,1778162114.6730192,5036.6272485688,1778162114.6730192,-3.3661403661,1778162114.6730192,0.,1778162114.6730192,-0.0282896127,1778162114.6730192,-0.7205387853
1778162114.773019,-64.2930887735,1778162114.773019,5118.2466448912,1778162114.773019,-73.6181149841,1778162114.773019,-16.7459529691,1778162114.773019,5034.6237884941,1778162114.773019,-7.4549959653,1778162114.773019,0.,1778162114.773019,-0.0141448063,1778162114.773019,-0.6484849068
1778162114.873019,1.9599979877,1778162114.873019,5118.5406262948,1778162114.873019,-22.0848303348,1778162114.873019,32.695946545,1778162114.873019,5039.5278547262,1778162114.873019,26.2539594067,1778162114.873019,1.0624581605,1778162114.873019,0.1517269883,1778162114.873019,0.0968996241
1778162114.9730191,-2.7096678594,1778162114.9730191,5118.2092831909,1778162114.9730191,-23.6951210471,1778162114.9730191,3.2231314576,1778162114.9730191,5039.9219845525,1778162114.9730191,-0.4738391182,1778162114.9730191,0.,1778162114.9730191,0.0758634941,1778162114.9730191,-0.8714559147
1778162115.073019,36.1551592530,1778162115.073019,5121.9926795602,1778162115.073019,15.8146712824,1778162115.073019,-21.9622558191,1778162115.073019,5037.6237910719,1778162115.073019,-24.4943991347,1778162115.073019,0.,1778162115.073019,0.0379317471,1778162115.073019,-0.7843103232
1778162115.1730192,20.8828821585,1778162115.1730192,5124.4531815738,1778162115.1730192,1.2712491912,1778162115.1730192,10.2678850646,1778162115.1730192,5038.8335939819,1778162115.1730192,5.3095279841,1778162115.1730192,1.0076967621,1778162115.1730192,0.1507032409,1778162115.1730192,0.1945723483
1778162115.273019,14.1690113324,1778162115.273019,5126.2969561812,1778162115.273019,-4.0153410679,1778162115.273019,36.3808968131,1778162115.273019,5043.5677652850,1778162115.273019,24.8457574878,1778162115.273019,3.4392819595,1778162115.273019,0.5783124789,1778162115.273019,2.1308509484
1778162115.373019,36.8304729843,1778162115.373019,5129.8463061372,1778162115.373019,19.9012693627,1778162115.373019,44.5452562456,1778162115.373019,5047.8605767958,1778162115.373019,30.8331000165,1778162115.373019,3.9601410839,1778162115.373019,1.0019772428,1778162115.373019,2.4046308925
1778162115.4730191,-21.6841773315,1778162115.4730191,5127.1877171852,1778162115.4730191,-29.8150039175,1778162115.4730191,-17.5053645789,1778162115.4730191,5045.7143276855,1778162115.4730191,-22.8603062047,1778162115.4730191,3.4283563669,1778162115.4730191,1.4055690077,1778162115.4730191,1.7124371985
1778162115.573019,-36.6985481835,1778162115.573019,5123.3689233642,1778162115.573019,-41.2622901527,1778162115.573019,-32.6418714843,1778162115.573019,5042.3176683326,1778162115.573019,-35.1204476257,1778162115.573019,3.9062752605,1778162115.573019,1.8092397313,1778162115.573019,2.0036701065
1778162115.6730192,-64.2164595509,1778162115.6730192,5117.0113606837,1778162115.6730192,-64.9313489082,1778162115.6730192,-37.4298911138,1778162115.6730192,5038.6120183074,1778162115.6730192,-36.4446678143,1778162115.6730192,5.2357526550,1778162115.6730192,2.3890069321,1778162115.6730192,3.0039254817
1778162115.773019,21.4256930122,1778162115.773019,5119.5012539668,1778162115.773019,15.2574131060,1778162115.773019,11.0846105893,1778162115.773019,5039.9001951776,1778162115.773019,8.9459575698,1778162115.773019,5.2281253787,1778162115.773019,2.9631464967,1778162115.773019,2.6965875218
1778162115.873019,98.1201318406,1778162115.873019,5131.0154660894,1778162115.873019,79.0880189703,1778162115.873019,14.9690735205,1778162115.873019,5041.6567510942,1778162115.873019,11.3616356649,1778162115.873019,5.3756385995,1778162115.873019,3.5946890608,1778162115.873019,2.5524908154
1778162115.9730191,26.7934843664,1778162115.9730191,5134.1406094757,1778162115.9730191,10.0271617029,1778162115.9730191,58.5236084170,1778162115.9730191,5048.482833117,1778162115.9730191,47.5670765001,1778162115.9730191,6.3356629341,1778162115.9730191,4.3325400113,1778162115.9730191,3.1215803877
1778162116.073019,-7.8372227678,1778162116.073019,5133.3182987439,1778162116.073019,-23.9811514888,1778162116.073019,-16.4125540991,1778162116.073019,5046.7607613716,1778162116.073019,-28.6090609482,1778162116.073019,7.5553849656,1778162116.073019,5.1289113063,1778162116.073019,3.9666048788
1778162116.1730192,-30.6662858144,1778162116.1730192,5129.4517554301,1778162116.1730192,-39.6891977212,1778162116.1730192,-26.3882662737,1778162116.1730192,5043.4336198026,1778162116.1730192,-33.6601040048,1778162116.1730192,7.5046038572,1778162116.1730192,5.9983309201,1778162116.1730192,3.5261114596
1778162116.273019,-80.5777068821,1778162116.273019,5120.6692285573,1778162116.273019,-81.5128831425,1778162116.273019,-31.1386169777,1778162116.273019,5040.0396887272,1778162116.273019,-34.6524423096,1778162116.273019,8.3267446479,1778162116.273019,6.9923104660,1778162116.273019,3.8622223761
1778162116.373019,-6.2546891575,1778162116.373019,5120.0058202045,1778162116.373019,-3.2890111541,1778162116.373019,-9.8507113626,1778162116.373019,5038.9948710170,1778162116.373019,-11.1166143128,1778162116.373019,8.8202849573,1778162116.373019,7.9249213379,1778162116.373019,3.9427721114
1778162116.4730191,51.8944653498,1778162116.4730191,5126.7677930155,1778162116.4730191,41.6662049148,1778162116.4730191,57.0388227671,1778162116.4730191,5046.4272905191,1778162116.4730191,41.3282674933,1778162116.4730191,7.6278526116,1778162116.4730191,8.9121798924,1778162116.4730191,2.6271862785
1778162116.573019,104.1341296935,1778162116.573019,5138.5288828164,1778162116.573019,83.7532231081,1778162116.573019,67.0033140798,1778162116.573019,5053.9947031042,1778162116.573019,46.0181913679,1778162116.573019,6.0150972752,1778162116.573019,9.5657310145,1778162116.573019,0.8801338469
1778162116.6730192,10.2377142636,1778162116.6730192,5140.2330260021,1778162116.6730192,18.9692210782,1778162116.6730192,42.1673640193,1778162116.6730192,5061.0137950637,1778162116.6730192,26.4961154086,1778162116.6730192,5.79285041,1778162116.6730192,10.5623370772,1778162116.6730192,0.6629377397
1778162116.773019,-25.2407776204,1778162116.773019,5137.407984679,1778162116.773019,-14.6265196141,1778162116.773019,-15.9145925090,1778162116.773019,5059.2229495541,1778162116.773019,-27.7688177954,1778162116.773019,4.1021837492,1778162116.773019,11.0211901058,1778162116.773019,-0.9148259100
1778162116.873019,-56.2295192635,1778162116.873019,5130.2682706536,1778162116.873019,-37.5693555894,1778162116.873019,-76.270109466,1778162116.873019,5049.5848215141,1778162116.873019,-72.7535123929,1778162116.873019,0.,1778162116.873019,5.5105950529,1778162116.873019,-4.2120411460
1778162116.9730191,-17.744593855,1778162116.9730191,5128.0624842159,1778162116.9730191,-2.852969051,1778162116.9730191,-83.2514860484,1778162116.9730191,5039.2360265893,1778162116.9730191,-71.0943703778,1778162116.9730191,0.,1778162116.9730191,2.7552975264,1778162116.9730191,-3.7908370314
1778162117.073019,0.,1778162117.073019,5128.0624842159,1778162117.073019,11.8575911589,1778162117.073019,24.4766963040,1778162117.073019,5042.2469938276,1778162117.073019,23.5892511049,1778162117.073019,0.,1778162117.073019,1.3776487632,1778162117.073019,-3.4117533283
1778162117.1730192,97.0846983049,1778162117.1730192,5140.7299895371,1778162117.1730192,85.0782633484,1778162117.1730192,100.0099116359,1778162117.1730192,5055.2959278623,1778162117.1730192,79.1206499919,1778162117.1730192,-1.7708552499,1778162117.1730192,1.1475111368,1778162117.1730192,-4.4332097233
1778162117.273019,116.3890181496,1778162117.273019,5147.3139999048,1778162117.273019,110.6956996920,1778162117.273019,115.0299038386,1778162117.273019,5061.8030927975,1778162117.273019,97.7600598045,1778162117.273019,-2.2983280272,1778162117.273019,1.004384547,1778162117.273019,-4.8369049968
